"Record Date","Agency Bureau Indicator","Agency Name","Bureau Name","Total Eligible Debt Amount","Total Eligible Debt Count","Eligible Debt Referred Amount","Eligible Debt Referred Count","Eligible Debt Not Referred Amount","Eligible Debt Not Referred Count","Compliance Rate Amount","Compliance Rate Count","CFO Agency Indicator","Fiscal Year","Fiscal Quarter Number","Calendar Year","Calendar Quarter Number","Calendar Month Number","Calendar Day Number"
"2021-12-31","Bureau","Department of Health & Human Services","Administration for Community Living","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Health & Human Services","Centers for Disease Control","13218960","110","158347","17","13060613","93","1.1978778965970092","15.454545454545455","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Health & Human Services","Centers for Medicare & Medicaid Services","9354694403","1117866","9285808479","1109738","68885924","8128","99.26362186692161","99.2729003297354","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Health & Human Services","Food and Drug Administration","120713912","17030","30656724","1162","90057188","15868","25.396181344864377","6.823253082795068","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Health & Human Services","Health Resources and Services Admin","109257481","657","109257481","657","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Health & Human Services","Indian Health Services","46087108","4053","46087108","4053","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Health & Human Services","National Institutes of Health","18852308","502","6378247","105","12474061","397","33.83271162342563","20.916334661354583","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Health & Human Services","Office of the Inspector General","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Health & Human Services","Office of the Secretary","7226","7","7226","7","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Health & Human Services","Program Support Center","6707558","327","6707558","327","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Health & Human Services","Substance Abuse & Mental Health Admin.","1012840","14","1012840","14","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Agency","Department of Homeland Security","null","282465118","50901","282436519","50877","28599","24","99.98987521000734","99.95284964931926","CFO","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","Bureau of Customs & Border Protection","8919482","664","8919482","664","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","Citizenship and Immigration Services","1029212","1234","1029212","1234","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","Domestic Nuclear Detection Office","28599","24","0","0","28599","24","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","Emergency Preparedness & Resp","249930801","42449","249930801","42449","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","Federal Law Enforcement Training Ctr.","1632","2","1632","2","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","Immigration and Customs Enforcement","14006209","608","14006209","608","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","Info Analysis Infrastructure Prot-NPPD","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","Management Headquarters","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","Office of Biometric Identity Management","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","Office of Health Affairs","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","Office of the Inspector General DHS","100","1","100","1","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","Science and Technology","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","Transportation Safety Administration","8549083","5919","8549083","5919","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","U.S. Coast Guard","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Homeland Security","U.S. Secret Service","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Agency","Department of Housing and Urban Development","null","143052443","4729","142041624","4709","1010819","20","99.2933927035416","99.57707760625925","CFO","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Housing and Urban Development","Community Planning and Development","234529","2","234529","2","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Housing and Urban Development","Government National Mortgage Association","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Housing and Urban Development","Housing Programs","141819242","4708","141802340","4705","16902","3","99.98808201217152","99.93627867459644","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Housing and Urban Development","Management and Administration","391418","8","4755","2","386663","6","1.2148138307384944","25.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Housing and Urban Development","Policy, Development and Research","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Housing and Urban Development","Public and Indian Housing Programs","607254","11","0","0","607254","11","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Agency","Department of Justice","null","93425523","38545","90185901","38231","3239622","314","96.5324015365694","99.1853677519782","CFO","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Justice","Bureau of ATF and Explosives","20422","4","20422","4","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Justice","Drug Enforcement Administration","313028","21","313028","21","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Justice","Federal Bureau of Investigation","338605","76","338605","76","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Justice","Federal Prison Industries","22733","8","0","0","22733","8","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Justice","Federal Prison System","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Justice","General Administration","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Justice","Legal Activities","91792965","38433","88576076","38127","3216889","306","96.49549505237138","99.20380922644603","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Justice","Office of Justice Assistance Programs","937770","3","937770","3","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Justice","U.S. Marshals Service","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Agency","Department of Labor","null","197769273","36961","165143954","15170","32625319","21791","83.50334280694858","41.04326181650929","CFO","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Labor","Bureau of Labor Statistics","12209","1","12209","1","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Labor","Departmental Management","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Labor","Employee Benefit Security Administration","20001180","456","20001180","456","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Labor","Employment Standards Administration","92724584","23292","67500119","5285","25224465","18007","72.79635678926314","22.69019405804568","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Labor","Employment and Training Administration","1122042","10","1122042","10","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Labor","Mine Safety and Health Administration","21981808","6921","17062837","4738","4918971","2183","77.6225367813239","68.45831527235948","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Labor","Occupational Safety and Health Admin","61927450","6281","59445567","4680","2481883","1601","95.99227321648155","74.51042827575228","null","2022","1","2021","4","12","31"
"2021-12-31","Agency","Department of State","null","29449184","20142","17811817","20067","11637367","75","60.483227650722","99.6276437295204","CFO","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of State","Civil Monetary Penalties","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of State","Department of State","27376460","6781","15739093","6706","11637367","75","57.49133744830413","98.89396844123286","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of State","International Commissions","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of State","Passport NSF","2072724","13361","2072724","13361","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Agency","Department of Transportation","null","67781925","7337","67754172","7319","27753","18","99.9590554561559","99.7546681204852","CFO","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Transportation","Federal Aviation Administration","1842114","237","1814616","223","27498","14","98.50725850843108","94.09282700421942","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Transportation","Federal Highway Administration","6048","7","6048","7","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Transportation","Federal Motor Carrier Safety Admin","63497752","7020","63497497","7016","255","4","99.99959841097997","99.94301994301995","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Transportation","Federal Railroad Administration","130497","13","130497","13","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Transportation","Federal Transit Administration","783404","1","783404","1","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Transportation","Maritime Administration","5310","6","5310","6","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Transportation","National Highway Traffic Safety Admin.","39414","9","39414","9","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Transportation","Office of the Inspector General","217","1","217","1","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Transportation","Office of the Secretary","1073204","17","1073204","17","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Transportation","Pipeline Hazardous Material Safety Admin","400389","24","400389","24","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Transportation","Research Innovative Technology Admin","0","0","0","0","0","0","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Transportation","St. Lawrence Seaway Development Corp.","3576","2","3576","2","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Agency","Department of Veterans Affairs","null","200454100","2255543","196320980","2250938","4133120","4605","97.93812149514527","99.79583630194591","CFO","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Veterans Affairs","Administration and Cemeteries","1269967","781","40287","26","1229680","755","3.1722871539181727","3.329065300896287","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Veterans Affairs","Housing Credit Assistance","945487","25","0","0","945487","25","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Veterans Affairs","Life Insurance","917965","181","917965","181","0","0","100.0","100.0","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Veterans Affairs","Medical and Construction","196025143","2252854","195362728","2250731","662415","2123","99.6620765122972","99.90576397760351","null","2022","1","2021","4","12","31"
"2021-12-31","Bureau","Department of Veterans Affairs","Veterans Benefits","1295538","1702","0","0","1295538","1702","0.0","0.0","null","2022","1","2021","4","12","31"
"2021-12-31","Agency","Department of the Interior","null","71331399","35082","71309211","35045","22188","37","99.96889448362003","99.89453280884784","CFO","2022","1","2021","4","12","31"
